cluster_id,row_id,who_reached,phone,campaign_name,reason_core,reason_free_text,outcome_free_text,confidence,evidence_json
2,2c3963fd503c0b77e20f37304a2c5197b4368afa,,+49725196550,DEXTER  PLZ 7,transfer failed,transfer failed; connection issues,gatekept,0.8,"{""quote"": ""hat es nicht geklappt.""}"
2,95d087ddbd9f1e96afaa2883d97285e310f884d7,,+49544690256115,Dexter  PLZ 4-9,wrong extension,wrong extension; unreachable,unreachable,0.9,"{""quote"": ""Es ist unerreichbar, aber kannst du bitte die Nummer am letzten drei Nummer ändern, 155?""}"
2,f92dfaf77241c162379a84ca06ac8e6c51a8bf6d,,+493843855130,Dexter PLZ 1-2-8,wrong extension,wrong extension; not home management,wrong contact reached,0.95,"{""quote"": ""Nein, Sie sind hier nicht richtig.""}"
2,fb29e25f60306d8dfc9c72274f5b5358240fb516,,+494618121444,Dexter PLZ 1-2-8,wrong extension,wrong extension; no qm department,gatekept,0.9,"{""quote"": ""da haben wir keine Abteilung dafür.""}"
3,4fb0eac7ef1d280ecb23c5a3e9d3702ee4a01ef8,,+49401818827208,Dexter PLZ 1-2-8,no current interest,no current interest,no sale,0.9,"{""quote"": ""ich glaube tatsächlich, dass da aktuell kein Interesse besteht unsererseits.""}"
3,78a9e397d77318adb281124bc5227c88507869a3,,+4920185461005,Dexter  PLZ 4-9,no immediate interest,no immediate interest,no sale,0.9,"{""quote"": ""Nee, ich bin die operative Leitung, ich weiß nicht, wen Sie sprechen möchten.""}"
3,4f7004a3d6e3d8a9217b0a6706fcdac49a65dd49,,+4953418080,DEXTER  PLZ 3+6,no interest,no interest; previously decided,no sale,0.9,"{""quote"": ""meine Einrichtungsleitung hat signalisiert, dass wir dementsprechend da auch kein Interesse haben""}"
3,6f13eb2242399b6f9783103bcf8059e531092bf2,,+496405827150,DEXTER  PLZ 3+6,no interest,no interest; have own system,no sale,0.9,"{""quote"": ""Da haben wir kein Interesse, das darf ich Ihnen so sagen.""}"
3,c513acc32e56a8b21fcd16ca782ec203f609ce99,,+492241921070,DEXTER  PLZ 4+5,no interest,no interest,no sale,0.95,"{""quote"": ""im Moment wäre kein Interesse für sowas""}"
3,c70df9b26bb4bc846b94dab4343a641ddb828bb1,,+4936159059400,DEXTER  PLZ 9,no interest,no interest; already equipped with tools,no sale,0.9,"{""quote"": ""da besteht im Moment kein Interesse.""}"
3,ca1d3dde07c8be97732b01d1cf5b71c4832f724c,,+49973278860,DEXTER  PLZ 9,no interest,no interest,gatekept,0.9,"{""quote"": ""wenn er sich noch nicht gemeldet hat, denke ich, ist ja kein Interesse.""}"
3,d9b99381267d23079f64c037fcf9319b6df60a16,,+495535941414,DEXTER  PLZ 3+6,no interest,no interest; no time,send information by email,0.9,"{""quote"": ""sie nehmt eigentlich keine Zeit und auch kein Interesse so dran.""}"
3,e02fb6238af5c31a0b3a17e7d2d362dfd16c1d95,,+49683680000,DEXTER  PLZ 3+6,no interest,no interest; confirmed with management,no sale,0.95,"{""quote"": ""Also momentan besteht bei uns kein Interesse.""}"
3,e395b989c200ac8d8fb255cceae6547acf7041b6,,+4971122903160,DEXTER  PLZ 7,no interest,no interest,opt-out requested,0.95,"{""quote"": ""Bitte streichen Sie uns aus den Kontaktdaten raus.""}"
3,ed356879305e333443c2bcb528e94f4b23beb5a3,,+4930408010,Dexter PLZ 1-2-8,no interest,no interest; serviced by subsidiary,no sale,0.8,"{""quote"": ""wir haben keinerlei Bedarf an Angeboten""}"
3,002d530e2faa502b5999db01183988a6632a9dd6,,+493545188455,Dexter PLZ 1-2-8,not interested,not interested,no sale,0.9,"{""quote"": ""Da haben wir, glaube ich, kein Interesse.""}"
3,02c5a063c1b053259dc1d89dac596e8fa331f8de,,+4999324010,Dexter  PLZ 4-9,not interested,not interested; not needed,no sale,0.9,"{""quote"": ""Wir sagen danke, nein. Wir brauchen das nicht.""}"
3,0e7f8b3a545c805c6a91813b8c7b079516527f1f,,+4972539892878,DEXTER  PLZ 7,not interested,not interested,no sale,0.9,"{""quote"": ""Da haben wir kein Interesse, danke.""}"
3,12767c1c0ab511b9a870a45fcc2b8ea3deef8907,,+4965315020,Dexter  PLZ 4-9,not interested,not interested; previous calls,no sale,0.4,"{""quote"": ""da haben wir kein Interesse, ja?""}"
3,1334425796eaf1836fd11340f9f70f53f14e5157,,+4996659160,DEXTER  PLZ 9,not interested,not interested; no time,no sale,0.75,"{""quote"": ""momentan habe ich kein Interesse""}"
3,1361e8dc70b9bc6d0aca262f531de697653859c3,,+4942074545,Dexter PLZ 1-2-8,not interested,not interested,no sale,0.95,"{""quote"": ""Haben wir kein Interesse.""}"
3,15a360ed22638cf37ce5b961ff35da96e15e3d4f,,+49723196600,Dexter  PLZ 4-9,not interested,not interested; well served,no sale,0.9,"{""quote"": ""wir sind gut versorgt in dieser Hinsicht.""}"
3,1f44e71ee6ef8f9ed162bc64640b6b2da3c342c1,,+4921026180,Dexter  PLZ 4-9,not interested,not interested,no sale,0.9,"{""quote"": ""Wir haben leider kein Interesse, wurde mir gesagt.""}"
3,1f6c01ae2f66c64377b671281cbbc7de6bae0100,,+4953721419,DEXTER  PLZ 3+6,not interested,not interested,no sale,0.9,"{""quote"": ""Nein, da haben wir im Moment gar kein Interesse, das kann ich Ihnen so schon sagen.""}"
3,2067b7710905441b4ae498f13a1c2713261e0ae1,,+4922862980,DEXTER  PLZ 4+5,not interested,not interested,no sale,0.9,"{""quote"": ""es besteht leider kein Interesse.""}"
3,23528c71eb7a0306568b76930bb7763fa5ec28de,,+49235550160,DEXTER  PLZ 4+5,not interested,not interested,no sale,0.9,"{""quote"": ""Der Michnick hat gesagt, dass kein Interesse da liegt.""}"
3,24867cf30ae701a6a237fcfe417f530503bb49bb,,+496404696103,DEXTER  PLZ 3+6,not interested,not interested,no sale,0.9,"{""quote"": ""Da haben wir kein Interesse dran.""}"
3,2832f6cd6cef0cb41fe6be77c9017245a4f79ee5,,+494213300450,Dexter PLZ 1-2-8,not interested,not interested,no sale,0.8,"{""quote"": ""Ja, da haben wir kein Interesse dran.""}"
3,2e350e1723a01d24c6e905701db5cb815dd179b4,,+49504194660,DEXTER  PLZ 3+6,not interested,not interested,no sale,0.95,"{""quote"": ""Da haben wir kein Interesse.""}"
3,2ecc1c9e805c90591d642ce42ca6428977e8cc72,,+492166256000,DEXTER  PLZ 4+5,not interested,not interested,no sale,0.9,"{""quote"": ""es besteht leider kein Interesse""}"
3,3392c8e03ac36fb84aca2adbc04c7934ea5f6ad3,,+4956228010,DEXTER  PLZ 3+6,not interested,not interested,no sale,0.9,"{""quote"": ""Es besteht kein Interesse.""}"
3,3aa9d1148de882efbe9056284cccf2316ca4f3b6,,+4941837990,Dexter PLZ 1-2-8,not interested,not interested; will handle internally,no sale,0.95,"{""quote"": ""da haben wir tatsächlich kein Interesse dran.""}"
3,3e221b447553dfb55d457adc75b51c977c1a44f3,,+4973539844400,Dexter PLZ 1-2-8,not interested,not interested; stressed,no sale,0.9,"{""quote"": ""wir haben eigentlich kein Interesse an so etwas. Brauchen wir nicht.""}"
3,3f64af0b1c9201d8fe41cb4a592e96ca79fe2e85,,+494661676345,Dexter PLZ 1-2-8,not interested,not interested,no sale,0.9,"{""quote"": ""da wäre kein Interesse dran.""}"
3,4218d393cabf0ddf3d6156b2e9db347d1a933c16,,+4951951613,Dexter PLZ 1-2-8,not interested,not interested,no sale,0.9,"{""quote"": ""da haben wir kein Interesse weiter dran""}"
3,44ea4b7402cd2e2852eed227a7292cf50a6e8cae,,+49528198140,DEXTER  PLZ 3+6,not interested,not interested; understood product,no sale,0.5,"{""quote"": ""Nein, das brauchen wir nicht.""}"
3,48ee9fc6e42a44feab461b17b0dd6fecdf1500ed,,+4923511860,Dexter  PLZ 4-9,not interested,not interested,no sale,0.5,"{""quote"": ""aber da haben wir kein Interesse dran, da können Sie uns von der Letzte streichen.""}"
3,51836a8a62a67ba88349bbc1e763cafd50dd7884,,+49941504030,Dexter  PLZ 4-9,not interested,not interested; no current need,no sale,0.9,"{""quote"": ""da haben wir momentan leider kein Interesse.""}"
3,5d7b1d51b55efe618a1baa4e6658298b339ae812,,+4937535320,Dexter PLZ 1-2-8,not interested,not interested,no sale,0.9,"{""quote"": ""Da haben wir keine Interesse""}"
3,600457d5afae9fdd6014fd68d74a61bbeeff8326,,+49534184860,DEXTER  PLZ 3+6,not interested,not interested; no need for extension,no sale,0.9,"{""quote"": ""wir haben kein Interesse an Beratung oder an Erweiterung""}"
3,636f2158f1a371abc358571376189138474f83a8,,+49915292100,Dexter  PLZ 4-9,not interested,not interested,no sale,0.9,"{""quote"": ""Wir haben kein Interesse.""}"
3,66c028be332dfe322af55cb7fc7e7d7f74e94eb3,,+4923511860,DEXTER  PLZ 4+5,not interested,not interested,no sale,0.5,"{""quote"": ""aber da haben wir kein Interesse dran.""}"
3,73a3bfe4011b21aa97789e2ada8efc641c248f16,,+4962412105342,DEXTER  PLZ 3+6,not interested,not interested,no sale,0.5,"{""quote"": ""Die haben kein Interesse, tut mir leid.""}"
3,73ffea6673077620440c7e7081030e64f77540e9,,+4930130111801,Dexter PLZ 1-2-8,not interested,not interested; public tender required,no sale,0.9,"{""quote"": ""Da haben wir kein Interesse dran.""}"
3,78df206cfb9d765acd74d3c419ac7cbfc22374ad,,+493512076060,Dexter Altersheim,not interested,not interested,no sale,0.9,"{""quote"": ""Nee, da brauchen wir nichts.""}"
3,7ab284123f712ee783258e93ac6c39dff28db4dc,,+49234431320,DEXTER  PLZ 4+5,not interested,not interested; no time,no sale,0.9,"{""quote"": ""Ne, da haben wir gar kein Interesse dran und auch keine Zeit für.""}"
3,7b2ca4408c48ea4e50586612f005a00de00a5ba7,,+4993180010,Dexter  PLZ 4-9,not interested,not interested,no interest,0.8,"{""quote"": ""Da haben wir derzeit kein Interesse""}"
3,813e5f887620efcf234d0f7fafb66426fe4f3d71,,+495136800600,DEXTER  PLZ 3+6,not interested,not interested,no sale,0.9,"{""quote"": ""Haben wir kein Interesse dran.""}"
3,877746eeb3e2d4ec8d156b423afa521a6900b34f,,+49216537620,DEXTER  PLZ 4+5,not interested,not interested,no sale,0.9,"{""quote"": ""Es besteht leider kein Interesse.""}"
3,8bb08593e63179e9197854925ebf80c63ab5cf79,,+49477780090,Dexter PLZ 1-2-8,not interested,not interested,no sale,0.9,"{""quote"": ""Nein, das möchten wir nicht.""}"
3,8f34216666b921f669753bd69c8a265ce5184783,,+49467191200,Dexter PLZ 1-2-8,not interested,not interested,no sale,0.9,"{""quote"": ""Frau Fedosen hat kein Interesse.""}"
3,90b3547710696842cd46a1040ff7e2aacccf4c7c,,+49511590960,DEXTER  PLZ 3+6,not interested,not interested; new system onboarding,no sale,0.9,"{""quote"": ""Ja, daran haben wir kein Interesse.""}"
3,9140784e86b89a5c2b73997f4dc3e24737901935,,+49622175690,DEXTER  PLZ 3+6,not interested,not interested,no sale,0.9,"{""quote"": ""Also aktuell haben wir kein Interesse daran.""}"
3,9499fb11d071f9ce6656761089ec2ed453e5ee13,,+492349733164,DEXTER  PLZ 4+5,not interested,not interested,no sale,0.95,"{""quote"": ""Der Pflegedienstleiter hat kein Interesse.""}"
3,9bc7ad06b407d60ca33ea8f53b42f1bc02fe492f,,+49625797120,DEXTER  PLZ 3+6,not interested,not interested,no sale,0.9,"{""quote"": ""Ja, da haben wir kein Interesse""}"
3,a27e8664cfc4b14a0b79e647f21489a3a6629f3b,,+494131981100,Dexter PLZ 1-2-8,not interested,not interested; wrong department,no sale,0.9,"{""quote"": ""Nee, brauchen wir nicht.""}"
3,a613312871d260c4590f46b2a0927926da00effd,,+495615077126,DEXTER  PLZ 3+6,not interested,not interested,no sale,0.95,"{""quote"": ""haben wir kein Interesse.""}"
3,a8253233fa2fb833d59f72957ba7b489222f4c23,,+49421478840,Dexter PLZ 1-2-8,not interested,not interested; it handles it,no sale,0.9,"{""quote"": ""Da gibt es kein Interesse hier""}"
3,aa289a8fc610c2e5fc98f641fa31f864a90239bc,,+492662948630,DEXTER  PLZ 4+5,not interested,not interested,no sale,0.9,"{""quote"": ""das besteht aber kein Interesse bei uns.""}"
3,aff22c880498c60d9ee8a7fbdef5ad577d12b4ae,,+49416159655,Dexter PLZ 1-2-8,not interested,not interested,no sale,0.95,"{""quote"": ""Meine Heimleitung meinte, dass da kein Interesse besteht.""}"
3,b183ceab4da2e3abb091fdbe7247de8249622947,,+495141710,Dexter PLZ 1-2-8,not interested,not interested,no sale,0.9,"{""quote"": ""Tut mir leid, Interesse steht nicht""}"
3,b3565370966eb4edcf4f29046db1447114ee784b,,+497331442000,Dexter  PLZ 4-9,not interested,not interested,no interest,0.9,"{""quote"": ""Da haben wir kein Interesse.""}"
3,b677ad4efa87879682f53c47eb9566787eafd077,,+49432149050,Dexter PLZ 1-2-8,not interested,not interested,no sale,0.8,"{""quote"": ""Ich denke, es hat tatsächlich keinen Interessanten""}"
3,b6bc2199f3d23e8b2681919bff383c9c1690bf81,,+49358355460,Dexter PLZ 1-2-8,not interested,not interested; not needed,no sale,0.9,"{""quote"": ""Das brauchen wir nicht, danke schön.""}"
3,b6fe54c271a589deace365995ef12310fe987072,,+49406756530,Dexter PLZ 1-2-8,not interested,not interested; bad connection,no sale,0.6,"{""quote"": ""Erstens kann ich Sie ganz schlecht verstehen und zweitens möchten wir es nicht.""}"
3,b9efff23b84ed18ced546f94b0ea9eb16389ed71,,+49613692222,Dexter  PLZ 4-9,not interested,not interested; referred to central office,no sale,0.9,"{""quote"": ""Achso, nee, das brauchen wir nicht.""}"
3,ba897406aa0ae55a4e9289f58a2c305788b00e11,,+49581971200,Dexter PLZ 1-2-8,not interested,not interested,no sale,0.9,"{""quote"": ""Oh, da haben wir kein Interesse dran.""}"
3,bf03e0e4dcc9bda91ffc63aec2c7cba62561a7a2,,+4963427578,DEXTER  PLZ 7,not interested,not interested,no sale,0.5,"{""quote"": ""Das brauchen wir nicht.""}"
3,ce13221c1c99ec285dd3079206a68e124cc341ee,,+4956817780,DEXTER  PLZ 3+6,not interested,not interested,no sale,0.9,"{""quote"": ""Da besteht kein Interesse.""}"
3,cf5dbbd355ec76d36592c847cd1e60c4f288a5ba,,+49962492120,DEXTER  PLZ 9,not interested,not interested,no sale,0.9,"{""quote"": ""aber im Moment haben wir da kein Interesse dran.""}"
3,cf92e13074a80c5c6e9c81357dc0510e960b0430,,+49260210600,DEXTER  PLZ 4+5,not interested,not interested; existing systems,no sale,0.9,"{""quote"": ""Kein Interesse hier im Haus bei uns, wir haben eigene Systeme.""}"
3,d498c648776490b5f818e990811a8ece9f3f47d9,,+495605945200,DEXTER  PLZ 3+6,not interested,not interested,gatekept,0.95,"{""quote"": ""Kein Interesse, vielen Dank.""}"
3,d92d9fee39bd9186b3036d29956d2f9098f306b7,,+492232943605,DEXTER  PLZ 4+5,not interested,not interested,gatekept,0.95,"{""quote"": ""Äh, nee, da besteht kein Interesse dran.""}"
3,e28f5216dc573080f6bc5b3cd085e830aef0f63c,,+49259538380,DEXTER  PLZ 4+5,not interested,not interested,no sale,0.9,"{""quote"": ""Er hat da im Moment kein Interesse dran.""}"
3,e31838a2c08cf1cf6598c781f3f2bf1949bcbcaa,,+497331442000,DEXTER  PLZ 7,not interested,not interested,no sale,0.8,"{""quote"": ""Kein Interesse, bitte.""}"
3,e7191d0babb5e273a6f0ba84872cc8413002e5ee,,+49511270400,DEXTER  PLZ 3+6,not interested,not interested; internal solution,no sale,0.95,"{""quote"": ""wir sind an keinem KI-Modell interessiert.""}"
3,ee0b6c2bff69b34a3a9aae20529f7322ee2c7083,,+4954741576,DEXTER  PLZ 3+6,not interested,not interested,no sale,0.9,"{""quote"": ""sie hat kein Interesse""}"
3,ee2250e4cf8cdc678493e9a6588937f993f560a5,,+49243565330,DEXTER  PLZ 4+5,not interested,not interested,no sale,0.9,"{""quote"": ""Da haben wir kein Interesse dran.""}"
3,f041090dca6a8031ea6e646646c256df53937b49,,+4976448010,DEXTER  PLZ 7,not interested,not interested,no sale,0.9,"{""quote"": ""Ich soll ausrichten, dass im Moment kein Interesse besteht.""}"
3,f29f9d7148ab8bfde5764e4ffdf328535e06c6b9,,+49547294280,DEXTER  PLZ 4+5,not interested,not interested,no sale,0.95,"{""quote"": ""da haben wir kein Interesse.""}"
3,f3db462e9709b31d2bc3eb781e4c7146e95f3df6,,+4933423091400,Dexter PLZ 1-2-8,not interested,not interested,no sale,0.9,"{""quote"": ""Kein Interesse.""}"
3,f76d59477e1ecf69ecc836adde68ae72ec2cd6bd,,+49504295580,DEXTER  PLZ 3+6,not interested,not interested,no sale,0.9,"{""quote"": ""Besteht kein Interesse.""}"
3,fa8a1c8938df57dae5131f73dd05294d5783116f,,+4921128001744,DEXTER  PLZ 4+5,not interested,not interested; no current need,no sale,0.7,"{""quote"": ""wir derzeit an sowas kein Interesse hätten.""}"
3,fbaf16bee0e8c0d784806f88dfafaad599b6f4e0,,+49884148789102,Dexter PLZ 1-2-8,not interested,not interested,no sale,0.9,"{""quote"": ""Ich habe grundsätzlich kein Interesse.""}"
3,fcdd8c52b56b9d8c273a0abb2b6eeb83e7f60b80,,+49451290710,Dexter PLZ 1-2-8,not interested,not interested; previously declined,no sale,0.95,"{""quote"": ""Herr Möller hat kein Interesse.""}"
4,1d24c955e2b7eba8fc14c5e1e3610e570a18d97c,,+49711252620,DEXTER  PLZ 7,no current need,no current need; open to info,send info by email,0.9,"{""quote"": ""da besteht momentan kein Bedarf, tatsächlich.""}"
4,20b497f838fc91b8831a71eacdfc76be169c1071,,+49711636760,DEXTER  PLZ 7,no current need,no current need,no sale,0.9,"{""quote"": ""müssten Sie leider vermerken, dass im Moment kein Bedarf ist.""}"
4,234b05340b5f7b4544ccb2a29b73bd8534f1c280,,+4944519202207,Dexter PLZ 1-2-8,no current need,no current need; hospital restructuring,no sale,0.6,"{""quote"": ""da besteht zurzeit kein Bedarf.""}"
4,3405968151ce708ea0e1111ca2d3d684f09cda13,,+493088626860,DEXTER  PLZ 3+6,no current need,no current need; already contacted,no sale,0.9,"{""quote"": ""dass aktuell kein Bedarf besteht""}"
4,83c3eb2304942fa2758c63ec1c5020ba9e272590,,+49510956990,DEXTER  PLZ 3+6,no current need,no current need,no sale,0.9,"{""quote"": ""zurzeit besteht da kein Bedarf.""}"
4,b3c0dad13c9005e5970c9d12dca1d9a0023a3cba,,+495325528920,DEXTER  PLZ 3+6,no current need,no current need,no sale,0.75,"{""quote"": ""Da besteht momentan leider kein Bedarf.""}"
4,c5d00e2af9203c3b2520733937962419d377acd4,,+493695609201,DEXTER  PLZ 3+6,no current need,no current need,no sale,0.9,"{""quote"": ""Da besteht aktuell kein Bedarf, danke schön.""}"
4,ca0f33ed28b8e62465bb92d1f35c5aa6472fa82b,,+4922241830,DEXTER  PLZ 4+5,no current need,no current need,no sale,0.9,"{""quote"": ""Ja, ich habe bei der Direktion nachgefragt, da besteht im Moment kein Bedarf.""}"
4,f7ecc6751b610fe876b09a69266176680360844a,,+493051589100,Dexter PLZ 1-2-8,no current need,no current need,no sale,0.7,"{""quote"": ""Da haben wir im Moment keinen Bedarf dran.""}"
4,0ed69775d992dc439816f69ee54e71dab36c0e07,,+49976139610,DEXTER  PLZ 9,no need,no need,no sale,0.9,"{""quote"": ""hier ist auch kein Bedarf.""}"
4,2c24fb22010177b0e00d77851004b293fcb5177e,,+4953539110,DEXTER  PLZ 3+6,no need,no need,no sale,0.95,"{""quote"": ""wir haben keinerlei Bedarf an dieser Sache.""}"
4,411a5e4787259fdb01734180b1cbe35e679e96e6,,+49761275795,DEXTER  PLZ 7,no need,no need; not providing nursing services,no sale,0.9,"{""quote"": ""Wir sind hier ein betreutes Wohnen und da haben wir auch überhaupt keine Verwendung dafür.""}"
4,6f8adf6996e6b886721e846d2b0a113784552502,,+4924319490,DEXTER  PLZ 4+5,no need,no need,no sale,0.95,"{""quote"": ""da besteht kein Bedarf""}"
4,77a02ef0b34993efc6265315dcba3b2e8e0aa1f3,,+4951717667470,DEXTER  PLZ 3+6,no need,no need; not a topic,no sale,0.8,"{""quote"": ""da haben wir gar keinen Bedarf""}"
4,83f068d1f8a6a3ece2a79786591681231dd4c72b,,+49552394510,DEXTER  PLZ 3+6,no need,no need; new system,no sale,0.95,"{""quote"": ""die sagt, da haben wir im Moment gar keinen Bedarf.""}"
4,a0359b0762dac8a8570dbb9c386b677f841a0767,,+49205410300,DEXTER  PLZ 4+5,no need,no need,no sale,0.95,"{""quote"": ""Wir haben keinen Bedarf. Brauchen wir nicht, dankeschön.""}"
4,a75f70cc1d00c5996ef4c7637c463e2849ccf19f,,+496441448850,DEXTER  PLZ 3+6,no need,no need,no sale,0.9,"{""quote"": ""Da besteht kein Bedarf, aber trotzdem vielen Dank.""}"
4,ad676ae44c277284f071104c221b4d2e81bd811f,,+4956625090,DEXTER  PLZ 3+6,no need,no need; already have,gatekept,0.9,"{""quote"": ""wir brauchen nichts, wir haben alles.""}"
4,d12abbb6c5d0fe6a59713bd7cf8b9d144e9e8120,,+49506390860,DEXTER  PLZ 3+6,no need,no need; already have system,no sale,0.9,"{""quote"": ""da besteht im Moment kein Bedarf.""}"
4,f4ed4b0ef6083543ebabfcf82c12eff247df173d,,+4989452164127,Dexter PLZ 1-2-8,no need,no need; other projects,no sale,0.9,"{""quote"": ""Ich glaube auch nicht, dass ich der richtige Ansprechpartner bin.""}"
